transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,transaction_month,transaction_week,transaction_hour,operational_region,weather_zone,is_high_complexity,demand_gap,demand_gap_pct,demand_ratio,demand_deviation_class,stockout_risk,days_of_inventory,critical_stockout,lead_time_buffer,can_survive_lead_time,store_category,coefficient_of_variation,volatility_class,promo_demand_lift,is_weekend,is_peak_hour,is_high_income_customer,is_premium_product,demand_zscore,is_demand_shock,is_demand_crash,is_demand_anomaly,is_weather_shock,is_weather_crash,has_weather_impact,unmet_demand,revenue_at_risk,potential_revenue_at_risk,predicted_demand,supply_gap,projected_stockout
180,1514,552,Camera,Appliances,1,1313.61,2024-01-01 08:40:00,16,"Miami, FL",287,87,146,364,4,31,Other,90287.74,Silver,Credit Card,False,,Rainy,True,Thursday,False,231,263,2024-01,1,8,Coastal/High-Complexity,Hurricane Risk Zone,1,32,13.852813852813853,1.1385281385281385,Within Tolerance,False,1.091254752851711,False,-2.908745247148289,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,,False,False,False,False,-0.2798415272082943,False,False,False,False,False,False,0,0.0,0.0,281.0845992933416,-5.9154007066583745,False
2027,2562,570,Fridge,Appliances,1,980.76,2024-01-01 09:04:00,11,"Chicago, IL",292,140,253,418,7,65,Other,29495.13,Gold,Digital Wallet,False,BOGO,Rainy,True,Friday,True,326,460,2024-01,1,9,Inland/Standard,Winter Storm Zone,0,134,41.104294478527606,1.4110429447852761,Mild Underforecast,False,0.6347826086956522,False,-6.3652173913043475,False,"Chicago, IL | Appliances",0.41494998274509254,Moderate Volatility,,False,False,False,False,1.33673029761512,False,False,False,False,False,False,168,164767.68,0.0,334.12045033465876,42.120450334658756,True
4509,5408,870,Headphones,Appliances,4,403.88,2024-01-01 09:07:00,13,"Miami, FL",248,123,104,376,4,29,Female,27131.79,Silver,Digital Wallet,True,,Stormy,False,Wednesday,True,483,153,2024-01,1,9,Coastal/High-Complexity,Hurricane Risk Zone,1,-330,-68.32298136645963,0.3167701863354037,Severe Overforecast (<0.5x),False,1.6209150326797386,False,-2.3790849673202614,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,0.3167701863354037,False,False,False,False,-1.182495845637612,False,False,False,False,True,True,0,0.0,0.0,293.0323199063011,45.0323199063011,True
1439,3962,542,Headphones,Appliances,1,1945.39,2024-01-01 11:02:00,16,"Chicago, IL",241,112,172,359,1,28,Other,54761.89,Bronze,Credit Card,False,,Rainy,True,Monday,True,368,139,2024-01,1,11,Inland/Standard,Winter Storm Zone,0,-229,-62.22826086956522,0.37771739130434784,Severe Overforecast (<0.5x),False,1.7338129496402879,False,0.7338129496402879,True,"Chicago, IL | Appliances",0.41494998274509254,Moderate Volatility,,False,True,False,True,-1.297379122528616,False,False,False,False,True,True,0,0.0,0.0,259.6900173832926,18.690017383292627,True
3129,8848,516,Headphones,Appliances,3,850.52,2024-01-01 11:24:00,3,"Miami, FL",126,64,118,240,4,55,Female,103186.71,Bronze,Credit Card,True,,Cloudy,False,Sunday,True,494,357,2024-01,1,11,Coastal/High-Complexity,Hurricane Risk Zone,1,-137,-27.732793522267208,0.7226720647773279,Overforecast,False,0.35294117647058826,False,-3.6470588235294117,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,0.7226720647773279,True,True,True,False,0.49151761763130447,False,False,False,False,False,False,231,196470.12,0.0,312.8879116802074,186.88791168020742,True
2817,3340,604,Washing Machine,Appliances,5,1875.45,2024-01-01 14:37:00,8,"Dallas, TX",331,53,274,278,10,25,Other,119853.17,Bronze,Credit Card,False,Percentage Discount,Rainy,True,Sunday,True,336,439,2024-01,1,14,Inland/Standard,Moderate Zone,0,103,30.654761904761905,1.306547619047619,Mild Underforecast,False,0.7539863325740319,False,-9.246013667425968,False,"Dallas, TX | Appliances",0.4228308718801482,Moderate Volatility,,True,True,True,True,1.164405382278614,False,False,False,False,False,False,108,202548.6,0.0,342.0522238647279,11.052223864727921,True
1271,5742,979,TV,Appliances,2,1082.79,2024-01-01 15:51:00,3,"Dallas, TX",18,130,110,325,4,67,Male,27687.98,Platinum,Debit Card,False,,Stormy,True,Monday,True,376,506,2024-01,1,15,Inland/Standard,Moderate Zone,0,130,34.57446808510639,1.3457446808510638,Mild Underforecast,True,0.03557312252964427,True,-3.964426877470356,False,"Dallas, TX | Appliances",0.4228308718801482,Moderate Volatility,,False,True,False,False,1.714203921685562,False,False,False,False,False,False,488,528401.52,547891.74,342.2021076782335,324.2021076782335,True
1952,8849,913,Tablet,Electronics,2,1840.31,2024-01-01 16:24:00,2,"Miami, FL",195,51,184,301,10,59,Other,88166.43,Gold,Digital Wallet,False,,Stormy,False,Thursday,True,353,499,2024-01,1,16,Coastal/High-Complexity,Hurricane Risk Zone,1,146,41.359773371104815,1.4135977337110481,Mild Underforecast,False,0.3907815631262525,False,-9.609218436873748,False,"Miami, FL | Electronics",0.40950221227462147,Moderate Volatility,,False,True,False,True,1.6300281671278185,False,False,False,False,False,False,304,559454.24,0.0,326.7039523870168,131.70395238701678,True
750,8381,317,TV,Electronics,1,808.67,2024-01-01 19:18:00,7,"Dallas, TX",5,78,169,367,2,61,Male,22428.66,Silver,Cash,True,BOGO,Stormy,True,Thursday,True,141,129,2024-01,1,19,Inland/Standard,Moderate Zone,0,-12,-8.51063829787234,0.9148936170212766,Within Tolerance,True,0.03875968992248062,True,-1.9612403100775193,False,"Dallas, TX | Electronics",0.38987817162811494,Moderate Volatility,0.9148936170212766,False,True,False,False,-1.4151213820677515,False,False,False,False,False,False,124,100275.08,104318.43,254.78279381345234,249.78279381345234,True
817,8451,462,Laptop,Electronics,1,1219.58,2024-01-01 19:34:00,11,"Los Angeles, CA",439,149,196,307,3,63,Other,78192.01,Bronze,Credit Card,False,BOGO,Sunny,False,Thursday,False,124,91,2024-01,1,19,Coastal/High-Complexity,Moderate Zone,1,-33,-26.61290322580645,0.7338709677419355,Overforecast,False,4.824175824175824,False,1.824175824175824,True,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,,False,True,False,False,-1.7278664709040532,False,False,False,False,False,False,0,0.0,0.0,295.732836800905,-143.26716319909502,False
3690,5423,830,Headphones,Appliances,2,1117.86,2024-01-01 20:40:00,8,"Dallas, TX",246,130,139,415,9,50,Female,119829.87,Platinum,Digital Wallet,False,,Rainy,True,Tuesday,True,282,420,2024-01,1,20,Inland/Standard,Moderate Zone,0,138,48.93617021276596,1.4893617021276595,Mild Underforecast,False,0.5857142857142857,False,-8.414285714285715,False,"Dallas, TX | Appliances",0.4228308718801482,Moderate Volatility,,False,True,True,False,1.0084923636408227,False,False,False,False,False,False,174,194507.63999999998,0.0,311.4846770970063,65.48467709700628,True
198,6804,348,TV,Electronics,2,1598.03,2024-01-01 21:35:00,9,"Dallas, TX",27,117,194,107,8,38,Male,100867.48,Platinum,Cash,True,Percentage Discount,Cloudy,True,Tuesday,True,116,452,2024-01,1,21,Inland/Standard,Moderate Zone,0,336,289.6551724137931,3.896551724137931,Severe Underforecast (>2x),True,0.059734513274336286,True,-7.9402654867256635,False,"Dallas, TX | Electronics",0.38987817162811494,Moderate Volatility,3.896551724137931,False,False,True,True,1.2432118730408137,False,False,False,False,False,False,425,679162.75,722309.5599999999,330.9187533907166,303.9187533907166,True
4332,9706,401,TV,Appliances,2,954.44,2024-01-01 21:53:00,2,"Dallas, TX",343,83,240,299,10,43,Male,106045.27,Gold,Digital Wallet,True,,Stormy,False,Saturday,True,319,313,2024-01,1,21,Inland/Standard,Moderate Zone,0,-6,-1.8808777429467085,0.9811912225705329,Within Tolerance,False,1.095846645367412,False,-8.904153354632587,False,"Dallas, TX | Appliances",0.4228308718801482,Moderate Volatility,0.9811912225705329,True,False,True,False,0.1304558902595774,False,False,False,False,False,False,0,0.0,0.0,306.59917080797754,-36.40082919202246,False
2435,7311,804,Washing Machine,Electronics,1,1237.93,2024-01-01 22:08:00,10,"Chicago, IL",123,140,193,165,5,54,Male,60798.25,Gold,Debit Card,False,,Sunny,False,Tuesday,True,251,110,2024-01,1,22,Inland/Standard,Winter Storm Zone,0,-141,-56.17529880478087,0.43824701195219123,Severe Overforecast (<0.5x),True,1.1181818181818182,False,-3.881818181818182,False,"Chicago, IL | Electronics",0.40138526650097617,Moderate Volatility,,False,False,False,False,-1.5714939264859022,False,False,False,False,False,False,0,0.0,136172.30000000002,297.48561839955096,174.48561839955096,True
115,5371,542,Washing Machine,Appliances,3,1924.98,2024-01-01 22:11:00,16,"New York, NY",421,78,211,275,9,48,Female,75488.31,Bronze,Credit Card,True,,Sunny,False,Friday,True,133,110,2024-01,1,22,Coastal/High-Complexity,Winter Storm Zone,1,-23,-17.293233082706767,0.8270676691729323,Within Tolerance,False,3.827272727272727,False,-5.172727272727273,False,"New York, NY | Appliances",0.41418734866692664,Moderate Volatility,0.8270676691729323,False,False,False,True,-1.5353516246599817,False,False,False,False,False,False,0,0.0,0.0,269.61425443156804,-151.38574556843196,False
1176,6120,131,Fridge,Electronics,5,455.61,2024-01-01 22:23:00,7,"Chicago, IL",265,136,149,376,8,33,Male,101801.21,Platinum,Credit Card,False,BOGO,Rainy,False,Tuesday,True,327,413,2024-01,1,22,Inland/Standard,Winter Storm Zone,0,86,26.299694189602445,1.2629969418960245,Mild Underforecast,False,0.6416464891041163,False,-7.358353510895884,False,"Chicago, IL | Electronics",0.40138526650097617,Moderate Volatility,,False,False,True,False,0.922236650287767,False,False,False,False,False,False,148,67430.28,0.0,322.7945886211765,57.7945886211765,True
117,2827,905,Headphones,Electronics,4,187.67,2024-01-02 01:25:00,11,"Los Angeles, CA",275,63,297,217,7,50,Other,49753.83,Gold,Digital Wallet,True,,Stormy,True,Saturday,True,400,243,2024-01,1,1,Coastal/High-Complexity,Moderate Zone,1,-157,-39.25,0.6075,Overforecast,False,1.131687242798354,False,-5.868312757201646,False,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,0.6075,True,False,False,False,-0.47688611555884614,False,False,False,False,True,True,0,0.0,0.0,317.49858948464305,42.49858948464305,True
4320,3166,223,Washing Machine,Electronics,3,324.68,2024-01-02 04:52:00,5,"Los Angeles, CA",391,96,153,467,7,54,Male,22174.63,Silver,Debit Card,False,BOGO,Stormy,False,Sunday,False,279,156,2024-01,1,4,Coastal/High-Complexity,Moderate Zone,1,-123,-44.086021505376344,0.5591397849462365,Overforecast,False,2.5064102564102564,False,-4.493589743589744,False,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,,True,False,False,False,-1.1929077663156422,False,False,False,False,True,True,0,0.0,0.0,267.63526680279176,-123.36473319720824,False
1430,9317,423,Smartphone,Electronics,1,1567.16,2024-01-02 05:48:00,3,"Chicago, IL",246,85,117,220,8,40,Female,84074.3,Platinum,Digital Wallet,False,,Rainy,True,Sunday,True,270,166,2024-01,1,5,Inland/Standard,Winter Storm Zone,0,-104,-38.51851851851852,0.6148148148148148,Overforecast,False,1.4819277108433735,False,-6.518072289156627,False,"Chicago, IL | Electronics",0.40138526650097617,Moderate Volatility,,True,False,False,True,-1.1106064271481944,False,False,False,False,True,True,0,0.0,0.0,268.8914673337003,22.89146733370029,True
3773,6875,992,Headphones,Appliances,4,1414.38,2024-01-02 11:11:00,8,"Miami, FL",95,83,116,204,1,59,Other,70718.25,Platinum,Cash,True,BOGO,Sunny,True,Thursday,False,149,416,2024-01,1,11,Coastal/High-Complexity,Hurricane Risk Zone,1,267,179.19463087248323,2.791946308724832,Severe Underforecast (>2x),False,0.2283653846153846,False,-0.7716346153846154,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,2.791946308724832,False,True,False,False,0.975668570243393,False,False,False,False,False,False,0,0.0,0.0,293.8264880513291,198.82648805132908,True
1048,8606,937,TV,Appliances,2,1596.45,2024-01-02 13:12:00,11,"Miami, FL",114,105,225,441,9,67,Male,76371.95,Bronze,Cash,False,Percentage Discount,Sunny,False,Sunday,True,318,472,2024-01,1,13,Coastal/High-Complexity,Hurricane Risk Zone,1,154,48.42767295597484,1.4842767295597483,Mild Underforecast,False,0.24152542372881355,False,-8.758474576271187,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,,True,True,False,True,1.4352016778074093,False,False,False,False,False,False,358,571529.1,0.0,341.6294769113125,227.6294769113125,True
3625,6279,508,TV,Electronics,1,1137.27,2024-01-02 18:30:00,18,"New York, NY",498,142,100,411,10,40,Male,75800.56,Platinum,Credit Card,True,,Cloudy,False,Friday,True,487,435,2024-01,1,18,Coastal/High-Complexity,Winter Storm Zone,1,-52,-10.677618069815194,0.893223819301848,Within Tolerance,False,1.1448275862068966,False,-8.855172413793102,False,"New York, NY | Electronics",0.4211560669768786,Moderate Volatility,0.893223819301848,False,True,False,False,1.1032995964561523,False,False,False,False,False,False,0,0.0,0.0,315.2869361745546,-182.71306382544537,False
382,9346,856,Fridge,Electronics,4,168.49,2024-01-02 18:44:00,6,"Los Angeles, CA",453,76,215,313,8,31,Male,113623.19,Gold,Debit Card,True,,Rainy,True,Saturday,True,410,234,2024-01,1,18,Coastal/High-Complexity,Moderate Zone,1,-176,-42.926829268292686,0.5707317073170731,Overforecast,False,1.935897435897436,False,-6.064102564102564,False,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,0.5707317073170731,True,True,True,False,-0.5509573208095492,False,False,False,False,True,True,0,0.0,0.0,298.9984543724079,-154.00154562759212,False
900,3492,145,Laptop,Appliances,4,1382.52,2024-01-02 20:59:00,4,"Miami, FL",156,133,140,326,2,29,Other,89182.38,Bronze,Debit Card,False,,Cloudy,True,Tuesday,True,151,498,2024-01,1,20,Coastal/High-Complexity,Hurricane Risk Zone,1,347,229.80132450331126,3.2980132450331126,Severe Underforecast (>2x),False,0.3132530120481928,False,-1.6867469879518073,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,,False,True,False,False,1.6485563348907026,False,False,False,False,False,False,342,472821.83999999997,0.0,273.83681206722355,117.83681206722355,True
3043,2223,753,Washing Machine,Electronics,1,1381.68,2024-01-02 23:35:00,19,"Chicago, IL",122,52,235,102,2,26,Other,61749.64,Platinum,Digital Wallet,False,,Cloudy,False,Tuesday,False,376,144,2024-01,1,23,Inland/Standard,Winter Storm Zone,0,-232,-61.702127659574465,0.3829787234042553,Severe Overforecast (<0.5x),False,0.8472222222222222,False,-1.1527777777777777,False,"Chicago, IL | Electronics",0.40138526650097617,Moderate Volatility,,False,False,False,False,-1.2916693733165796,False,False,False,False,False,False,0,0.0,0.0,262.98999390678114,140.98999390678114,True
2691,5305,607,TV,Electronics,1,206.48,2024-01-03 00:21:00,11,"Los Angeles, CA",384,72,147,480,10,32,Female,24153.7,Gold,Digital Wallet,False,Percentage Discount,Stormy,False,Monday,True,139,477,2024-01,1,0,Coastal/High-Complexity,Moderate Zone,1,338,243.16546762589928,3.431654676258993,Severe Underforecast (>2x),False,0.8050314465408805,False,-9.19496855345912,False,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,,False,False,False,False,1.4489652209594333,False,False,False,True,False,True,93,19202.64,0.0,333.66368192543365,-50.33631807456635,False
1510,1311,679,Smartphone,Electronics,1,1045.55,2024-01-03 01:11:00,9,"Miami, FL",161,114,124,153,9,42,Other,98611.93,Gold,Digital Wallet,True,,Stormy,False,Monday,True,380,309,2024-01,1,1,Coastal/High-Complexity,Hurricane Risk Zone,1,-71,-18.684210526315788,0.8131578947368421,Within Tolerance,False,0.5210355987055016,False,-8.478964401294498,False,"Miami, FL | Electronics",0.40950221227462147,Moderate Volatility,0.8131578947368421,False,False,True,False,0.0663027229463096,False,False,False,False,False,False,148,154741.4,0.0,295.1909487111935,134.19094871119353,True
4703,8288,940,Headphones,Electronics,1,516.66,2024-01-03 01:53:00,6,"New York, NY",479,118,233,468,4,64,Male,77256.66,Platinum,Cash,False,,Sunny,False,Thursday,True,138,115,2024-01,1,1,Coastal/High-Complexity,Winter Storm Zone,1,-23,-16.666666666666664,0.8333333333333334,Within Tolerance,False,4.165217391304348,False,0.1652173913043482,True,"New York, NY | Electronics",0.4211560669768786,Moderate Volatility,,False,False,False,False,-1.5303432569021784,False,False,False,False,False,False,0,0.0,0.0,258.2523850898212,-220.7476149101788,False
3528,6327,218,Camera,Electronics,4,1523.96,2024-01-03 02:24:00,17,"Chicago, IL",493,102,125,405,4,41,Male,50602.08,Gold,Cash,True,,Rainy,False,Monday,True,309,494,2024-01,1,2,Inland/Standard,Winter Storm Zone,0,185,59.8705501618123,1.598705501618123,Significant Underforecast,False,0.9979757085020243,False,-3.0020242914979756,False,"Chicago, IL | Electronics",0.40138526650097617,Moderate Volatility,1.598705501618123,False,False,False,True,1.5888774975440945,False,False,False,True,False,True,1,1523.96,0.0,333.9832053850834,-159.0167946149166,False
3194,1011,903,Headphones,Electronics,4,1416.1,2024-01-03 04:33:00,1,"New York, NY",45,136,125,190,9,48,Male,88746.92,Gold,Digital Wallet,True,,Stormy,True,Thursday,True,298,270,2024-01,1,4,Coastal/High-Complexity,Winter Storm Zone,1,-28,-9.395973154362416,0.9060402684563759,Within Tolerance,True,0.16666666666666666,True,-8.833333333333334,False,"New York, NY | Electronics",0.4211560669768786,Moderate Volatility,0.9060402684563759,False,False,False,False,-0.25467249980673695,False,False,False,False,False,False,225,318622.5,382347.0,286.1555634893217,241.1555634893217,True
1734,9501,730,Laptop,Electronics,3,1249.13,2024-01-03 04:48:00,19,"New York, NY",459,71,272,358,8,70,Female,48045.13,Platinum,Debit Card,False,BOGO,Cloudy,True,Friday,False,304,330,2024-01,1,4,Coastal/High-Complexity,Winter Storm Zone,1,26,8.552631578947368,1.0855263157894737,Within Tolerance,False,1.3909090909090909,False,-6.609090909090909,False,"New York, NY | Electronics",0.4211560669768786,Moderate Volatility,,False,False,False,False,0.23913553519795006,False,False,False,False,False,False,0,0.0,0.0,295.9460077136305,-163.05399228636952,False
1073,1536,933,Fridge,Appliances,5,1994.69,2024-01-03 08:38:00,10,"Miami, FL",99,74,256,284,3,64,Male,31720.1,Bronze,Digital Wallet,False,,Cloudy,False,Thursday,False,448,245,2024-01,1,8,Coastal/High-Complexity,Hurricane Risk Zone,1,-203,-45.3125,0.546875,Overforecast,False,0.40408163265306124,False,-2.595918367346939,False,"Miami, FL | Appliances",0.4053398508248924,Moderate Volatility,,False,False,False,True,-0.4275485974967281,False,False,False,False,False,False,0,0.0,0.0,292.22665918941726,193.22665918941726,True
3694,9381,744,Washing Machine,Electronics,3,1925.24,2024-01-03 09:16:00,17,"Dallas, TX",384,62,155,277,5,69,Other,101470.35,Bronze,Credit Card,True,BOGO,Sunny,False,Monday,True,124,491,2024-01,1,9,Inland/Standard,Moderate Zone,0,367,295.96774193548384,3.9596774193548385,Severe Underforecast (>2x),False,0.7820773930753564,False,-4.217922606924644,False,"Dallas, TX | Electronics",0.38987817162811494,Moderate Volatility,3.9596774193548385,False,False,True,True,1.5641870957938602,False,False,False,False,False,False,107,206000.68,0.0,377.99421281236056,-6.0057871876394415,False
4272,6934,478,Tablet,Electronics,4,986.97,2024-01-03 10:16:00,18,"Los Angeles, CA",309,122,219,402,9,26,Male,118702.01,Silver,Digital Wallet,True,Percentage Discount,Stormy,True,Saturday,True,223,340,2024-01,1,10,Coastal/High-Complexity,Moderate Zone,1,117,52.46636771300448,1.5246636771300448,Significant Underforecast,False,0.9088235294117647,False,-8.091176470588236,False,"Los Angeles, CA | Electronics",0.3987038387123488,Moderate Volatility,1.5246636771300448,True,True,True,False,0.32143687436539786,False,False,False,True,False,True,31,30596.07,0.0,283.21162597027256,-25.788374029727436,False
1939,2996,213,Tablet,Appliances,1,1960.09,2024-01-03 11:14:00,7,"Dallas, TX",180,77,279,213,8,33,Male,97258.48,Silver,Digital Wallet,True,BOGO,Stormy,False,Monday,True,108,382,2024-01,1,11,Inland/Standard,Moderate Zone,0,274,253.70370370370372,3.537037037037037,Severe Underforecast (>2x),False,0.4712041884816754,False,-7.528795811518324,False,"Dallas, TX | Appliances",0.4228308718801482,Moderate Volatility,3.537037037037037,False,True,True,True,0.6966663263652403,False,False,False,True,False,True,202,395938.18,0.0,326.76169185802445,146.76169185802445,True
1121,1858,322,Tablet,Appliances,3,209.5,2024-01-03 11:31:00,10,"New York, NY",169,105,248,269,5,67,Other,55314.3,Silver,Cash,True,BOGO,Rainy,True,Thursday,True,199,283,2024-01,1,11,Coastal/High-Complexity,Winter Storm Zone,1,84,42.211055276381906,1.4221105527638191,Mild Underforecast,False,0.5971731448763251,False,-4.402826855123675,False,"New York, NY | Appliances",0.41418734866692664,Moderate Volatility,1.4221105527638191,False,True,False,False,-0.1157225602211456,False,False,False,False,False,False,114,23883.0,0.0,297.312622908341,128.31262290834098,True
